2014-12-28 17:45:10,1.75,7.81,5.31,-1.00,4.00,-1.19
2014-12-28 18:00:06,1.56,7.81,5.25,-1.00,4.00,-1.25
2014-12-28 18:15:09,1.37,7.81,5.25,-1.00,4.00,-1.25
2014-12-28 18:30:09,1.31,7.81,5.31,-1.06,4.00,-1.25
2014-12-28 18:45:08,1.19,7.75,5.25,-1.12,4.00,-1.25
2014-12-28 19:00:14,1.06,7.75,5.25,-1.19,3.94,-1.37
2014-12-28 19:15:08,0.75,7.81,5.25,-1.19,3.94,-1.44
2014-12-28 19:30:09,0.56,7.75,5.25,-1.19,3.94,-1.31
2014-12-28 19:45:09,0.50,7.75,5.25,-1.25,3.94,-1.37
2014-12-28 20:00:20,0.44,7.75,5.25,-1.31,3.94,-1.50
2014-12-28 20:15:10,0.37,7.75,5.25,-1.31,3.94,-1.44
2014-12-28 20:30:35,0.19,7.75,5.25,-1.37,3.88,-1.50
2014-12-28 20:45:08,0.12,7.75,5.25,-1.44,3.88,-1.56
2014-12-28 21:00:11,0.00,7.75,5.19,-1.50,3.88,-1.63
2014-12-28 21:15:06,-0.12,7.75,5.19,-1.56,3.88,-1.69
2014-12-28 21:30:09,-0.06,7.75,5.25,-1.69,3.88,-1.69
2014-12-28 21:45:08,0.31,7.75,5.19,-1.69,3.81,-1.75
2014-12-28 22:00:08,0.50,7.75,5.19,-1.81,3.81,-1.81
2014-12-28 22:15:09,0.19,7.75,5.19,-1.88,3.81,-2.13
2014-12-28 22:30:19,0.31,7.69,5.19,-1.94,3.81,-2.06
2014-12-28 22:45:12,0.44,7.75,5.19,-2.06,3.81,-2.06
2014-12-28 23:00:10,0.31,7.75,5.19,-2.13,3.75,-2.19
2014-12-28 23:15:08,0.37,7.75,5.13,-2.25,3.75,-2.31
2014-12-28 23:30:08,0.25,7.69,5.13,-2.31,3.75,-2.38
2014-12-28 23:45:09,0.12,7.69,5.13,-2.38,3.75,-2.44
