2014-12-27 14:19:48,3.88,8.25,5.94,0.12,4.69,-0.31
2014-12-27 14:20:23,3.94,8.25,5.94,0.12,4.63,-0.31
2014-12-27 14:30:10,3.88,8.19,5.94,0.12,4.63,-0.31
2014-12-27 14:45:08,4.00,8.25,5.94,0.06,4.63,-0.31
2014-12-27 14:52:20,4.13,8.25,5.94,0.12,4.63,-0.31
2014-12-27 15:00:09,4.06,8.25,5.94,0.12,4.63,-0.31
2014-12-27 15:15:25,3.88,8.19,5.94,0.12,4.63,-0.31
2014-12-27 15:30:21,3.88,8.19,5.94,0.06,4.63,-0.31
2014-12-27 15:45:15,3.69,8.19,5.94,0.06,4.63,-0.31
2014-12-27 16:00:16,3.69,8.19,5.94,0.06,4.63,-0.31
2014-12-27 16:15:06,3.44,8.19,5.94,0.06,4.63,-0.31
2014-12-27 16:30:06,3.44,8.19,5.88,0.00,4.63,-0.31
2014-12-27 16:45:08,3.38,8.19,5.94,0.06,4.63,-0.25
2014-12-27 17:00:15,3.38,8.19,5.88,0.06,4.63,-0.25
2014-12-27 17:15:11,3.06,8.19,5.94,0.06,4.63,-0.25
2014-12-27 17:30:11,3.00,8.19,5.88,0.06,4.63,-0.25
2014-12-27 17:45:20,3.25,8.19,5.88,0.06,4.63,-0.25
2014-12-27 18:00:07,3.50,8.19,5.88,0.06,4.63,-0.25
2014-12-27 18:15:12,3.56,8.19,5.88,0.06,4.63,-0.25
2014-12-27 18:30:12,3.50,8.13,5.88,0.06,4.63,-0.25
2014-12-27 18:45:22,3.13,8.13,5.81,0.06,4.63,-0.25
2014-12-27 19:00:26,3.06,8.13,5.88,0.06,4.63,-0.31
2014-12-27 19:15:10,3.00,8.13,5.88,0.06,4.63,-0.31
2014-12-27 19:30:08,2.69,8.19,5.81,0.06,4.63,-0.31
2014-12-27 19:45:09,2.88,8.13,5.81,0.06,4.56,-0.31
2014-12-27 20:00:07,2.75,8.13,5.81,0.06,4.56,-0.25
2014-12-27 20:15:17,2.69,8.13,5.81,0.06,4.63,-0.25
2014-12-27 20:30:20,2.56,8.13,5.81,0.06,4.56,-0.25
2014-12-27 20:45:08,2.50,8.13,5.81,0.06,4.56,-0.25
2014-12-27 21:00:11,2.50,8.13,5.81,0.00,4.56,-0.31
2014-12-27 21:15:09,2.19,8.13,5.81,0.00,4.56,-0.25
2014-12-27 21:30:08,2.00,8.13,5.75,0.00,4.56,-0.25
2014-12-27 21:45:10,2.00,8.13,5.81,0.00,4.56,-0.25
2014-12-27 22:00:23,1.94,8.13,5.75,0.00,4.56,-0.25
2014-12-27 22:15:08,2.13,8.06,5.81,0.00,4.50,-0.25
2014-12-27 22:30:07,2.06,8.13,5.75,0.00,4.50,-0.25
2014-12-27 22:45:13,2.06,8.06,5.81,0.00,4.50,-0.19
2014-12-27 23:00:08,1.88,8.06,5.75,-0.06,4.50,-0.19
2014-12-27 23:15:08,2.00,8.13,5.75,-0.12,4.50,-0.19
2014-12-27 23:30:16,1.94,8.13,5.75,-0.12,4.50,-0.19
2014-12-27 23:45:18,2.06,8.06,5.75,-0.19,4.44,-0.19
